9.497128047500002,2.523294507888415,1.5884881201596739,13.865514,6.0882955,-0.2369879,5.73995398
9.6370769425,0.8663678886434341,0.9307888528788009,11.836082,7.014479,-0.23675622,5.74035307
9.3959968375,1.8767284308225676,1.3699373820808627,13.021052,6.891896,-0.23638284,5.74102737
9.379993095,1.7967426575808638,1.3404262969596141,11.876944,4.7943625,-0.23604601,5.74176755
9.626861747500003,2.4566232465733098,1.5673618747989597,13.143636,4.7126403,-0.23569655,5.74251402
9.5982592375,0.4166381240804499,0.6454751149970461,10.841797,7.9270425,-0.23532822,5.74314396
9.69121795,0.6634624030834477,0.814532014768878,11.454713,8.240311,-0.23504392,5.74379763
9.782814775000002,0.5204848308186245,0.7214463464587124,12.489859,8.771504,-0.2346552,5.74436194
9.7092647775,1.6978186627759466,1.3030037078903294,14.818938,7.1234417,-0.23406763,5.7448356
9.8951826825,0.6674233105724013,0.8169597974027861,11.645397,7.7772183,-0.23349087,5.74528691
9.741272564999997,0.5601145547826197,0.7484080135745607,11.536434,7.9679036,-0.23307961,5.74560653
9.718799220000001,0.7445779930678776,0.8628893284007385,12.14935,7.3958488,-0.23257145,5.74603647
9.650697475,0.5718738796505994,0.7562234323601719,11.413852,7.43671,-0.23211388,5.74645792
9.8008617625,1.0242674744917497,1.0120610033450304,12.680544,7.9270425,-0.23174284,5.74695183
9.8951826825,0.6674233105724013,0.8169597974027861,11.645397,7.7772183,-0.23158688,5.74736439
9.685769924999999,0.28861501853476945,0.5372290187013071,10.991621,8.580819,-0.23145699,5.74781054
9.674873475000002,0.2734789848044994,0.5229521821395331,11.304889,8.281172,-0.23130256,5.74848315
9.6037072375,0.6518289068041496,0.807359217947098,12.258313,7.9270425,-0.23107037,5.7490837
9.593151425,0.1611316489484444,0.4014120687628168,10.460427,8.921328,-0.23087634,5.74960435
9.578168974999999,0.21613746049157437,0.46490586196731737,10.501288,8.499097,-0.23074377,5.750082
9.626180725,0.47223244298629946,0.6871917075942487,12.408136,8.349273,-0.23056095,5.75063218
9.3949753775,1.1404602230433611,1.067923322642296,11.645397,6.4015636,-0.23047029,5.75095978
9.545139715000001,0.6084595285376782,0.7800381583856512,11.223166,6.932757,-0.23030117,5.75142022
9.755914550000004,0.816919321066298,0.9038358927738476,13.293459,8.076866,-0.23022393,5.75179963
9.7092647775,1.6978186627759466,1.3030037078903294,14.818938,7.1234417,-0.23013937,5.75212922
9.67351135,0.3870885232893776,0.6221643860663977,11.141444,8.158588,-0.2301123,5.75244995
9.685769924999999,0.28861501853476945,0.5372290187013071,10.991621,8.580819,-0.23005118,5.75264338
9.6449088,0.5601977980199104,0.7484636250479447,12.871228,8.240311,-0.22998062,5.75322718
9.718799220000001,0.7445779930678776,0.8628893284007385,12.14935,7.3958488,-0.22984448,5.7537819
9.880540787500001,0.7235494476513862,0.8506170981419232,11.372991,7.5865335,-0.22980014,5.75440916
9.7480828325,0.7766743584275739,0.8812913016860963,11.454713,7.6273947,-0.22967276,5.75501857
9.578168974999999,0.21613746049157437,0.46490586196731737,10.501288,8.499097,-0.22949406,5.75543994
9.674873475000002,0.2734789848044994,0.5229521821395331,11.304889,8.281172,-0.22933108,5.75591318
9.697347050000005,1.8591501256416827,1.3635065550416994,13.211738,6.4424243,-0.22908317,5.75643025
9.513131925000001,0.7635375562187695,0.8738063608253086,11.264028,6.742072,-0.22890171,5.75686572
9.3959968375,1.8767284308225676,1.3699373820808627,13.021052,6.891896,-0.22870128,5.75731949
9.4739734825,2.1445487297163717,1.46442778234926,14.47843,6.3198414,-0.22857594,5.75766651
9.6360555525,0.8224569596387754,0.9068941281311592,11.114203,7.8180795,-0.22831758,5.75819673
9.6037072375,0.6518289068041496,0.807359217947098,12.258313,7.9270425,-0.22807703,5.75857745
9.65001635,0.8017910464854723,0.895427856661536,11.413852,7.1234417,-0.2277446,5.75886509
9.6363960875,0.36243839803974864,0.6020285691225531,12.108489,7.8180795,-0.22731039,5.75899476
9.7187991725,1.3459767825913351,1.1601623949220794,13.633968,6.5922484,-0.22682406,5.7590479
9.3959968375,1.8767284308225676,1.3699373820808627,13.021052,6.891896,-0.22645206,5.75918093
9.379993095,1.7967426575808638,1.3404262969596141,11.876944,4.7943625,-0.22615721,5.75933309
9.284650415000005,1.7586192948391102,1.3261294412081763,12.108489,4.099725,-0.22591644,5.75953052
9.588043862500001,2.0847118616928872,1.443853130236205,13.184497,5.407278,-0.22561723,5.75970888
9.4739734825,2.1445487297163717,1.46442778234926,14.47843,6.3198414,-0.22545761,5.7598242
9.3949753775,1.1404602230433611,1.067923322642296,11.645397,6.4015636,-0.2252288,5.76000513
9.545139715000001,0.6084595285376782,0.7800381583856512,11.223166,6.932757,-0.22510015,5.76018767
9.687472299999998,0.11354147933106,0.33695916567302336,10.228881,8.853226,-0.22493131,5.76046271
9.50461915,0.12032321667592749,0.3468763708815109,10.079058,8.539958,-0.22483476,5.76063691
9.809714875000001,0.13068976443160937,0.36151039325531065,11.182305,9.234595,-0.22451478,5.76106175
9.791327375000002,0.18081279303108452,0.42522087558242544,11.114203,8.730643,-0.2242561,5.76140626
9.700411537499999,1.2188836018300673,1.1040306163463345,13.184497,7.014479,-0.22400079,5.76175341
9.692579892500003,0.299518543054221,0.5472828729772392,10.800936,7.7363577,-0.22385025,5.76192878
9.628223840000002,1.1763322468158581,1.084588514975084,13.293459,6.6331096,-0.22367423,5.76220975
9.6449088,0.5601977980199104,0.7484636250479447,12.871228,8.240311,-0.22341895,5.76252412
